time,open,high,low,close,VWAP,Volume,Volume MA,Relative Volume,EMA 10,Plot EMA 20,Plot EMA50,Plot EMA 100,Plot EMA 200,Supertrend Up,Supertrend Down ,RSI,RSI-based MA,GapUp/GapDown,Gap Percentage,Candle Body,Candle Range,Body Percentage,Body Character,Upperwick %,Upper Wick Character,LowerWick %,Lower Wick Character,VIX,VIX % Change,Expected Range,UDR,LDR,"Today's Close In Range(IN=1,OUT=0)",,,,,,
27-12-2023,21497.65,21675.75,21495.801,21654.75,21608.767,256542963,309009884.6,0.83,21299.08474,20987.33751,20396.06199,19931.94791,19336.15248,21136.11749,,76.8459623,78.39881673,56.3,0.26,157.1,179.949,87.3,STRONG,11.67,MILD,1.03,NONE,15.14,-2.683593122,206.7869282,21704.43693,21290.86307,INSIDE,,,,,,
28-12-2023,21715,21801.449,21678,21778.699,21752.716,393080755,316851833.9,1.24,21386.28734,21062.70527,20450.28305,19968.51724,19360.45642,21321.31849,,78.51883107,78.15027851,60.25,0.28,63.699,123.449,51.6,MODERATE,18.43,MILD,29.97,MODERATE,14.5025,-4.210700132,199.2284273,21914.22843,21515.77157,INSIDE,,,,,,
29-12-2023,21737.65,21770.301,21676.9,21731.4,21726.20033,270922276,306068680.3,0.89,21449.03509,21126.39048,20500.52293,20003.42581,19384.0479,21348.15609,,76.25473136,77.68051355,-41.049,-0.19,-6.25,93.401,6.69,INDECISION,34.96,MODERATE,58.35,STRONG DEFEND,14.68,1.223926909,201.3787137,21939.02871,21536.27129,INSIDE,,,,,,
01-01-2024,21727.75,21834.35,21680.85,21741.9,21752.36667,153995217,300477812.8,0.51,21502.28326,21185.01044,20549.20438,20037.85104,19407.50911,21395.84447,,76.41730019,77.19804741,-3.65,-0.02,14.15,153.5,9.22,INDECISION,60.23,STRONG REJECT,30.55,MODERATE,14.58,-0.68119891,200.5953516,21928.34535,21527.15465,INSIDE,,,,,,
02-01-2024,21751.35,21755.6,21555.65,21665.801,21659.017,263711568,294608020.3,0.9,21532.01376,21230.80001,20592.99248,20070.08768,19429.97968,21395.84447,,72.54099448,76.82689688,9.45,0.04,-85.549,199.95,42.79,MODERATE,2.13,NONE,55.09,STRONG DEFEND,14.0975,-3.309327846,193.2574486,21944.60745,21558.09255,INSIDE,,,,,,
03-01-2024,21661.1,21677,21500.35,21517.35,21564.9,311933117,289154258.7,1.08,21529.34762,21258.09049,20629.2418,20098.74634,19450.74953,21395.84447,,65.55510503,75.93251581,-4.701,-0.02,-143.75,176.65,81.38,STRONG,9,NONE,9.62,NONE,13.33,-5.4442277,182.0758727,21843.17587,21479.02413,INSIDE,,,,,,
04-01-2024,21605.801,21685.65,21564.551,21658.6,21636.267,340364207,288211821.1,1.18,21552.84805,21296.23425,20669.60879,20129.63453,19472.7182,21395.84447,,68.64883173,74.98634886,88.451,0.41,52.799,121.099,43.6,MODERATE,22.34,MODERATE,34.06,MODERATE,12.63,-5.251312828,172.5833393,21778.38434,21433.21766,INSIDE,,,,,,
05-01-2024,21705.75,21749.6,21629.199,21710.801,21696.53333,309303266,289927719,1.07,21581.56677,21335.7168,20710.43985,20160.94475,19494.98768,21395.84447,,69.73084461,73.90151942,47.15,0.22,5.051,120.401,4.2,INDECISION,32.22,MODERATE,63.58,STRONG DEFEND,13.4625,6.591448931,184.501569,21890.25157,21521.24843,INSIDE,,,,,,
08-01-2024,21747.6,21763.949,21492.9,21513,21589.94967,231452935,286878327.4,0.81,21569.10008,21352.60091,20741.9128,20187.71813,19515.0674,21395.84447,,61.12259535,72.34943802,36.799,0.17,-234.6,271.049,86.55,STRONG,6.03,NONE,7.42,NONE,13.2625,-1.485608171,181.8805127,21929.48051,21565.71949,OUT,,,,,,
09-01-2024,21653.6,21724.449,21517.85,21544.85,21595.71633,228573407,287660925.2,0.79,21564.69098,21370.91035,20773.40053,20214.59202,19535.26424,21395.84447,,61.93740091,70.82712788,140.6,0.65,-108.75,206.599,52.64,MODERATE,34.29,MODERATE,13.07,MILD,12.97,-2.205466541,177.546379,21831.14638,21476.05362,INSIDE,,,,,,
10-01-2024,21529.301,21641.85,21448.65,21618.699,21569.733,216991926,286267165.1,0.76,21574.51062,21394.50927,20806.54949,20242.39612,19555.99494,21395.84447,,63.83027528,70.51154808,-15.549,-0.07,89.398,193.2,46.27,MODERATE,11.98,MILD,41.74,STRONG DEFEND,12.7675,-1.561295297,174.1098424,21703.41084,21355.19116,INSIDE,,,,,,
11-01-2024,21688,21726.5,21593.75,21647.199,21655.81633,212453866,283876392.5,0.75,21587.72669,21418.57496,20839.51614,20270.214,19576.80294,21395.84447,,64.56270976,70.10548298,69.301,0.32,-40.801,132.75,30.74,WEAK,29,MODERATE,40.26,STRONG DEFEND,13.1,2.604268651,179.3428796,21867.34288,21508.65712,INSIDE,,,,,,
12-01-2024,21773.551,21928.25,21715.15,21894.551,21845.98367,294678459,281889786,1.05,21643.51293,21463.90601,20880.89006,20302.37909,19599.86511,21419.40734,,70.20245308,69.98009848,126.352,0.58,121,213.1,56.78,MODERATE,15.81,MILD,27.41,MODERATE,13.785,5.229007634,190.4731734,21964.02417,21583.07783,INSIDE,,,,,,
15-01-2024,22053.15,22115.551,21963.551,22097.449,22058.85033,345543523,273728874.3,1.26,21726.04676,21524.24344,20928.59825,20337.92503,19624.71669,21629.31688,,73.87525803,70.00309237,158.599,0.72,44.299,152,29.14,WEAK,11.91,MILD,58.95,STRONG DEFEND,13.5725,-1.541530649,189.1388254,22242.28883,21864.01117,INSIDE,,,,,,
16-01-2024,22080.5,22124.15,21969.801,22032.301,22042.084,292433764,275867114.3,1.06,21781.72935,21572.62987,20971.88071,20371.47703,19648.67275,21657.0486,,70.8553214,69.57518945,-16.949,-0.08,-48.199,154.349,31.23,WEAK,28.28,MODERATE,40.49,STRONG DEFEND,15.08,11.10701787,210.228218,22290.72822,21870.27178,INSIDE,,,,,,
17-01-2024,21647.25,21851.5,21550.449,21571.949,21657.966,455999867,286179604.5,1.59,21743.58747,21572.56503,20995.4128,20395.24875,19667.80983,,22205.65682,54.04346606,67.82694909,-385.051,-1.75,-75.301,301.051,25.01,WEAK,67.85,STRONG REJECT,7.14,NONE,14.07,-6.697612732,193.73069,21840.98069,21453.51931,INSIDE,,,,,,
18-01-2024,21414.199,21539.4,21285.551,21462.25,21429.067,387341268,287352356.5,1.35,21692.4352,21562.05883,21013.72014,20416.37749,19685.66495,,21930.78056,50.94166712,66.01887307,-157.75,-0.73,48.051,253.849,18.93,INDECISION,30.39,MODERATE,50.68,STRONG DEFEND,13.8775,-1.368159204,188.3509915,21602.54999,21225.84801,INSIDE,,,,,,
19-01-2024,21615.199,21670.6,21575,21622.4,21622.66667,343055124,290627708.7,1.18,21679.70153,21567.80561,21037.58994,20440.25912,19704.93595,,21930.78056,55.00209414,64.4892155,152.949,0.71,7.201,95.6,7.53,INDECISION,50.42,STRONG REJECT,42.05,STRONG DEFEND,13.8025,-0.540443163,188.4741377,21803.67314,21426.72486,INSIDE,,,,,,
20-01-2024,21706.15,21720.3,21541.8,21571.8,21611.3,162073740,284495949.8,0.57,21660.08307,21568.18603,21058.53935,20462.66587,19723.51171,,21930.78056,53.49553995,63.12882589,83.75,0.39,-134.35,178.5,75.27,STRONG,7.93,NONE,16.81,MILD,14.8525,7.607317515,203.2770988,21909.4271,21502.8729,INSIDE,,,,,,
23-01-2024,21716.699,21750.25,21192.6,21238.801,21393.88367,449718534,296008489.1,1.52,21583.48633,21536.81603,21065.60844,20478.03488,19738.58922,,21930.78056,44.79892537,61.64624163,144.899,0.67,-477.898,557.65,85.7,STRONG,6.02,NONE,8.28,NONE,14.375,-3.214946979,197.0131341,21913.71213,21519.68587,OUT,,,,,,
24-01-2024,21185.25,21482.35,21137.199,21453.949,21357.83267,407460664,303554374.2,1.34,21559.93409,21528.92393,21080.83748,20497.35992,19755.65747,,21926.94673,50.40837271,60.3433517,-53.551,-0.25,268.699,345.151,77.85,STRONG,8.23,NONE,13.92,MILD,13.865,-3.547826087,187.6829129,21372.93291,20997.56709,OUT,,,24100,24080,24090,
25-01-2024,21454.6,21459,21247.051,21352.6,21352.88367,418143077,304807490.3,1.37,21522.23698,21512.13117,21091.49483,20514.29536,19771.54745,,21926.94673,47.9371516,58.78665934,0.651,0,-102,211.949,48.12,MODERATE,2.08,NONE,49.8,STRONG DEFEND,15.68,13.09051569,212.0208696,21666.62087,21242.57913,INSIDE,,24000,,,,
29-01-2024,21433.1,21763.25,21429.6,21737.6,21643.48333,376702289,310096490.9,1.21,21561.39389,21533.6044,21116.83229,20538.51922,19791.11016,,21926.94673,56.63437261,58.466072,80.5,0.38,304.5,333.65,91.26,STRONG,7.69,NONE,1.05,NONE,16.102501,2.694521684,220.8208915,21653.92089,21212.27911,OUT,,,,,,
30-01-2024,21775.75,21813.051,21501.801,21522.1,21612.31733,375137333,321153596.7,1.17,21554.24955,21532.50874,21132.72514,20557.99607,19808.33394,,21926.94673,51.45311179,57.71719421,38.15,0.18,-253.65,311.25,81.49,STRONG,11.98,MILD,6.52,NONE,16.047501,-0.341561848,220.5702317,21996.32023,21555.17977,OUT,,,23900,23930,23920,
31-01-2024,21487.25,21741.35,21448.85,21725.699,21638.633,410583065,328497171.6,1.25,21585.42218,21550.90781,21155.97902,20581.1189,19827.4122,,21926.94673,55.58717235,57.12840114,-34.85,-0.16,238.449,292.5,81.52,STRONG,5.35,NONE,13.13,MILD,14.455,-9.923669735,198.0284904,21685.27849,21289.22151,OUT,,,,,,
01-02-2024,21780.65,21832.949,21658.75,21697.449,21729.716,332541208,329527576.1,1.01,21605.79069,21564.86411,21177.21314,20603.22444,19846.01953,,21926.94673,54.88873707,56.43740309,54.951,0.25,-83.201,174.199,47.76,MODERATE,30.02,MODERATE,22.22,MODERATE,14.6975,1.677620201,202.1989716,21982.84897,21578.45103,INSIDE,,,,,,
02-02-2024,21812.75,22126.801,21805.551,21853.801,21928.71767,442794738,334649102.7,1.32,21650.88347,21592.38191,21203.74599,20627.98833,19865.99746,,21926.94673,58.03172275,55.56806521,115.301,0.53,41.051,321.25,12.78,INDECISION,84.98,STRONG REJECT,2.24,NONE,15.6175,6.259567954,217.7475202,22030.49752,21595.00248,INSIDE,,,,,,
05-02-2024,21921.051,21964.301,21726.949,21771.699,21820.983,440849699,341226424.3,1.29,21672.84993,21609.45973,21226.01866,20650.63607,19884.95966,,21926.94673,55.8319628,54.27925841,67.25,0.31,-149.352,237.352,62.92,STRONG,18.22,MILD,18.85,MILD,15.785,1.072514807,218.4665982,22139.5176,21702.5844,INSIDE,,,,,,
06-02-2024,21825.199,21951.4,21737.551,21929.4,21872.78367,370968111,348202183.1,1.07,21719.4954,21639.93023,21253.60224,20675.95813,19905.30235,21343.21805,,59.04339784,53.43554958,53.5,0.25,104.201,213.849,48.73,MODERATE,10.29,MILD,40.99,STRONG DEFEND,15.505,-1.77383592,214.4653163,22039.66432,21610.73368,INSIDE,,,,,,
07-02-2024,22045.051,22053.301,21860.15,21930.5,21947.98367,346263704,354086698,0.98,21757.85987,21667.60354,21280.14725,20700.80054,19925.45357,21431.31684,,59.06575521,53.79428452,115.651,0.53,-114.551,193.151,59.31,MODERATE,4.27,NONE,36.42,MODERATE,15.8275,2.079974202,219.9424207,22264.99342,21825.10858,INSIDE,,,,,,
08-02-2024,22009.65,22011.051,21665.301,21717.949,21798.10033,491069786,367790591,1.34,21750.60335,21672.39835,21297.31595,20720.9421,19943.28935,21431.31684,,53.0406976,53.94421527,79.15,0.36,-291.701,345.75,84.37,STRONG,0.41,NONE,15.23,MILD,15.4475,-2.400884536,214.2506051,22223.90061,21795.39939,OUT,,,,,,
09-02-2024,21727,21804.449,21629.9,21782.5,21738.94967,349222850,374629040.2,0.93,21756.40274,21682.88422,21316.34277,20741.96304,19961.58995,21431.31684,,54.55676729,53.91240621,9.051,0.04,55.5,174.549,31.8,WEAK,12.57,MILD,55.63,STRONG DEFEND,16.0625,3.981226736,220.6893271,21947.68933,21506.31067,INSIDE,,,,,,
12-02-2024,21800.801,21831.699,21574.75,21616.051,21674.16667,287436165,374266925.5,0.77,21730.88424,21676.51915,21328.09604,20759.27172,19978.05225,21431.31684,,50.06806088,53.66758627,18.301,0.08,-184.75,256.949,71.9,STRONG,12.02,MILD,16.07,MILD,15.8075,-1.587548638,217.4572035,22018.2582,21583.3438,INSIDE,,,,,,
13-02-2024,21664.301,21766.801,21543.35,21743.25,21684.467,365785766,375279037.6,0.97,21733.13256,21682.87447,21344.37659,20778.75644,19995.61641,21431.31684,,53.23459698,54.27013425,48.25,0.22,78.949,223.451,35.33,WEAK,10.54,MILD,54.13,STRONG DEFEND,15.435,-2.356476356,211.7016846,21876.00268,21452.59932,INSIDE,,,,,,
14-02-2024,21578.15,21870.85,21530.199,21840.051,21747.03333,359120861,378613392.5,0.95,21752.57228,21697.84366,21363.8148,20799.77217,20013.96899,21431.31684,,55.54509969,54.63704332,-165.1,-0.76,261.901,340.651,76.88,STRONG,9.04,NONE,14.08,MILD,15.225,-1.360544218,209.8195912,21787.96959,21368.33041,OUT,,,,,,
15-02-2024,21906.551,21953.85,21794.801,21910.75,21886.467,345394395,373083118.9,0.93,21781.33186,21718.12046,21385.26324,20821.77173,20032.84243,21431.31684,,57.20798629,55.2992458,66.5,0.3,4.199,159.049,2.64,INDECISION,27.1,MODERATE,70.26,STRONG DEFEND,15.2225,-0.016420361,210.5812739,22117.13227,21695.96973,INSIDE,,,,,,
16-02-2024,22020.301,22068.65,21968.949,22040.699,22026.09933,343892935,370910702.2,0.93,21828.48953,21748.84222,21410.9666,20845.9089,20052.8211,21560.35669,,60.15802812,55.55093548,109.551,0.5,20.398,99.701,20.46,WEAK,28.03,MODERATE,51.51,STRONG DEFEND,16.0175,5.222532436,222.737619,22243.03862,21797.56338,INSIDE,,,,,,
19-02-2024,22103.449,22186.65,22021.051,22122.25,22109.98367,218252325,364670562.3,0.6,21881.90052,21784.40487,21438.86007,20871.18298,20073.41244,21670.85665,,61.93168706,56.29940514,62.75,0.28,18.801,165.599,11.35,INDECISION,38.89,MODERATE,49.76,STRONG DEFEND,16.0725,0.343374434,224.6974998,22328.1465,21878.7515,INSIDE,,,,,,
20-02-2024,22099.199,22215.6,22045.85,22196.949,22152.79967,295705319,371352141.2,0.8,21939.18206,21823.69479,21468.58904,20897.43578,20094.54215,21716.42992,,63.53308227,56.86697013,-23.051,-0.1,97.75,169.75,57.58,MODERATE,10.99,MILD,31.43,MODERATE,15.9275,-0.902162078,222.960913,22322.15991,21876.23809,INSIDE,,,,,,
21-02-2024,22248.85,22249.4,21997.949,22055.051,22100.8,364545679,367093498.5,0.99,21960.24914,21845.72871,21491.58755,20920.35885,20114.0497,21716.42992,,58.49890183,57.12483904,51.901,0.23,-193.799,251.451,77.07,STRONG,0.22,NONE,22.71,MODERATE,15.1975,-4.583267933,213.0656941,22461.91569,22035.78431,INSIDE,,,,,,
22-02-2024,22081.551,22252.5,21875.25,22217.449,22115.06633,343495136,363895222.1,0.94,22007.01275,21881.13064,21520.05271,20946.0438,20134.97905,21716.42992,,62.19130896,57.42195234,26.5,0.12,135.898,377.25,36.02,WEAK,9.29,NONE,54.69,STRONG DEFEND,14.9725,-1.480506662,209.9404891,22291.49149,21871.61051,INSIDE,,,,,,
23-02-2024,22290,22297.5,22186.1,22212.699,22232.09967,225983194,354287227.9,0.64,22044.41025,21912.70858,21547.21531,20971.12609,20155.65288,21800.02946,,62.01750411,57.86377672,72.551,0.33,-77.301,111.4,69.39,STRONG,6.73,NONE,23.88,MODERATE,15.6,4.191016864,219.1814745,22509.18147,22070.81853,INSIDE,,,,,,
26-02-2024,22169.199,22202.15,22075.15,22122.051,22133.117,207775504,345840888.7,0.6,22058.52675,21932.64596,21569.75788,20993.91668,20175.21903,21800.02946,,58.64896314,57.83560282,-43.5,-0.2,-47.148,127,37.12,WEAK,25.95,MODERATE,36.93,MODERATE,15.7275,0.817307692,220.0279232,22389.22692,21949.17108,INSIDE,,,,,,
27-02-2024,22090.199,22218.25,22085.65,22198.35,22167.41667,252199186,339693981.3,0.74,22083.94916,21957.9511,21594.40855,21017.76684,20195.34969,21800.02946,,60.58934201,57.94443044,-31.852,-0.14,108.151,132.6,81.56,STRONG,15.01,MILD,3.43,NONE,16.33,3.830869496,228.6225725,22318.82157,21861.57643,INSIDE,,,,,,
28-02-2024,22214.1,22229.15,21915.85,21951.15,22032.05,202952371,329312446.6,0.62,22059.80386,21957.30338,21608.39842,21036.24968,20212.82034,21800.02946,,52.06500937,57.87473843,15.75,0.07,-262.95,313.3,83.93,STRONG,4.8,NONE,11.27,MILD,15.5725,-4.638701776,218.1244098,22432.22441,21995.97559,OUT,,,,,,
29-02-2024,21935.199,22060.551,21860.65,21982.801,21968.00067,360165824,330693677.4,1.09,22045.80334,21959.73172,21623.08087,21054.99327,20230.43208,21800.02946,,52.97722202,57.76191377,-15.951,-0.07,47.602,199.901,23.81,WEAK,38.89,MODERATE,37.29,MODERATE,15.235,-2.167282068,211.7785094,22146.97751,21723.42049,INSIDE,,,,,,
01-03-2024,22048.301,22353.301,22047.75,22338.75,22246.60033,351503075,326129094.3,1.08,22099.06637,21995.8287,21651.14633,21080.41419,20251.41037,21800.02946,,61.78493359,58.59883325,65.5,0.3,290.449,305.551,95.06,STRONG,4.76,NONE,0.18,NONE,14.9925,-1.59172957,211.173198,22259.4742,21837.1278,OUT,,,,,,
02-03-2024,22406.949,22419.551,22367.051,22378.4,22388.334,35763814,305874800,0.12,22149.8543,22032.26406,21679.66608,21106.11688,20272.57445,21971.5206,,62.62473988,59.26955774,68.199,0.31,-28.549,52.5,54.38,MODERATE,24,MODERATE,21.62,MODERATE,14.9225,-0.466900117,210.8101763,22617.75918,22196.13882,INSIDE,,,,,,
04-03-2024,22403.5,22440.9,22358.301,22405.6,22401.60033,298794435,302266116.2,0.99,22196.35352,22067.81987,21708.13407,21131.84922,20293.79858,22029.13658,,63.22183694,59.81789611,25.1,0.11,2.1,82.599,2.54,INDECISION,42.74,STRONG REJECT,54.72,STRONG DEFEND,14.38,-3.635449824,203.339724,22606.83972,22200.16028,INSIDE,,,,,,
05-03-2024,22371.25,22416.9,22269.15,22356.301,22347.45033,296153036,299760582.8,0.99,22225.43488,22095.29426,21733.55239,21156.09579,20314.321,22029.13658,,61.31002106,60.1108986,-34.35,-0.15,-14.949,147.75,10.12,INDECISION,30.9,MODERATE,58.99,STRONG DEFEND,14.295,-0.591098748,201.921604,22573.1716,22169.3284,INSIDE,,,,,,
06-03-2024,22327.5,22497.199,22224.35,22474.051,22398.53333,312262560,290820221.5,1.07,22270.63781,22131.36633,21762.59155,21182.19391,20335.81085,22029.13658,,64.1022658,60.39262986,-28.801,-0.13,146.551,272.849,53.71,MODERATE,8.48,NONE,37.8,MODERATE,13.6125,-4.774396642,192.9698307,22520.46983,22134.53017,INSIDE,,,,,,
07-03-2024,22505.301,22525.65,22430,22493.551,22483.067,379865142,292352336.1,1.3,22311.16748,22165.86011,21791.25662,21208.16138,20357.2809,22124.75179,,64.55843531,60.58025474,31.25,0.14,-11.75,95.65,12.28,INDECISION,21.27,MODERATE,66.44,STRONG DEFEND,13.995,2.809917355,198.6430194,22703.94402,22306.65798,INSIDE,,,,,,
11-03-2024,22517.5,22526.6,22307.25,22332.65,22388.83333,277897373,291875396.5,0.95,22315.07339,22181.74486,21812.48774,21230.42848,20376.93631,22124.75179,,58.00819296,60.18561978,23.949,0.11,-184.85,219.35,84.27,STRONG,4.15,NONE,11.58,MILD,13.6375,-2.554483744,193.5768793,22711.07688,22323.92312,INSIDE,,,,,,
12-03-2024,22334.449,22452.551,22256,22335.699,22348.08333,299201167,288546166.6,1.04,22318.8235,22196.40716,21833.00582,21252.31503,20396.42649,22124.75179,,58.09495984,60.15676679,1.799,0.01,1.25,196.551,0.64,INDECISION,59.45,STRONG REJECT,39.91,MODERATE,14.4325,5.829514207,204.1880544,22538.63705,22130.26095,INSIDE,,,,,,
13-03-2024,22432.199,22446.75,21905.65,21997.699,22116.69967,493341697,295257208.4,1.67,22260.43723,22177.48257,21839.46438,21267.07511,20412.35955,,22692.4634,46.59974837,59.04308389,96.5,0.43,-434.5,541.1,80.3,STRONG,2.69,NONE,17.01,MILD,13.6225,-5.612333276,192.6785456,22624.87755,22239.52045,OUT,,,,,,
14-03-2024,21982.551,22204.6,21917.5,22146.65,22089.58333,426742460,299324611.6,1.43,22239.74864,22174.54614,21851.51088,21284.49243,20429.61617,,22588.90072,51.18384231,58.2692509,-15.148,-0.07,164.099,287.1,57.16,MODERATE,20.18,MODERATE,22.66,MODERATE,13.69,0.495503762,191.5444071,22174.09541,21791.00659,INSIDE,,,,,,
15-03-2024,22064.85,22120.9,21931.699,22023.35,22025.31633,661460455,315202987.6,2.1,22200.40344,22160.14651,21858.24966,21299.12327,20445.47422,,22534.56048,47.54534121,57.47613505,-81.8,-0.37,-41.5,189.201,21.93,WEAK,29.62,MODERATE,48.44,STRONG DEFEND,13.895,1.497443389,193.6798396,22258.52984,21871.17016,INSIDE,,,,,,
18-03-2024,21990.1,22123.699,21916.551,22055.699,22031.983,356321519,322106447.3,1.11,22174.09354,22150.19912,21865.99278,21314.10497,20461.49635,,22509.59298,48.57814968,56.61819274,-33.25,-0.15,65.599,207.148,31.67,WEAK,32.83,MODERATE,35.51,MODERATE,14.1125,1.565311263,196.7364223,22186.83642,21793.36358,INSIDE,,,,,,
19-03-2024,21946.449,21978.301,21793.1,21817.449,21862.95,344157465,324529054.6,1.06,22109.24908,22118.50864,21864.0891,21324.07218,20474.98842,,22382.31449,42.01650926,55.90044273,-109.25,-0.5,-129,185.201,69.65,STRONG,17.2,MILD,13.15,MILD,13.4725,-4.534986714,186.5801262,22133.02913,21759.86887,INSIDE,,,,,,
20-03-2024,21843.9,21930.9,21710.199,21839.1,21826.733,312414696,321922505.5,0.97,22060.13106,22091.89829,21863.10913,21334.27075,20488.56167,,22306.12109,42.77299752,55.17156955,26.451,0.12,-4.8,220.701,2.17,INDECISION,39.42,MODERATE,58.41,STRONG DEFEND,12.5125,-7.125626276,172.9113965,22016.8114,21670.9886,INSIDE,,,,,,
21-03-2024,21989.9,22080.949,21941.301,22011.949,22011.39967,353172434,322406370.4,1.1,22051.37069,22084.28407,21868.94599,21347.69012,20503.71975,,22306.12109,48.5446714,54.22583654,150.8,0.69,22.049,139.648,15.79,INDECISION,49.41,STRONG REJECT,34.8,MODERATE,12.22,-2.337662338,170.0246987,22159.9247,21819.8753,INSIDE,,,,,,
22-03-2024,21932.199,22180.699,21883.301,22096.75,22053.58333,388656439,330540032.6,1.18,22059.62147,22085.4713,21877.87948,21362.52299,20519.5708,,22306.12109,51.14784595,53.4060584,-79.75,-0.36,164.551,297.398,55.33,MODERATE,28.23,MODERATE,16.44,MILD,12.82,4.909983633,179.1786775,22111.37768,21753.02032,INSIDE,,,,,,
26-03-2024,21947.9,22073.199,21947.551,22004.699,22008.483,328403719,336571443.4,0.98,22049.63557,22077.7787,21882.8528,21375.23935,20534.34819,,22306.12109,48.29184125,52.33963014,-148.85,-0.67,56.799,125.648,45.2,MODERATE,54.52,STRONG REJECT,0.28,NONE,12.7025,-0.916536661,176.6759989,22124.576,21771.224,INSIDE,,,,,,
27-03-2024,22053.949,22193.6,22052.85,22123.65,22123.36667,409136866,344418327.4,1.19,22063.09274,22082.1474,21892.29582,21390.05936,20550.16214,,22306.12109,52.02017275,51.67606954,49.25,0.22,69.701,140.75,49.52,MODERATE,49.7,STRONG REJECT,0.78,NONE,12.8325,1.023420586,179.4577013,22233.4067,21874.4913,INSIDE,,,,,,
28-03-2024,22163.6,22516,22163.6,22326.9,22335.5,410532842,354797350.9,1.16,22111.05769,22105.45717,21909.33912,21408.61066,20567.84113,21824.57299,,57.6404064,51.21450816,39.95,0.18,163.3,352.4,46.34,MODERATE,53.66,STRONG REJECT,0,NONE,12.0825,-5.844535359,171.4237996,22335.0238,21992.1762,INSIDE,,,,,,
01-04-2024,22455,22529.949,22427.75,22462,22473.233,243637071,348970913.3,0.7,22174.86539,22139.41363,21931.0121,21429.46985,20586.68848,21985.44829,,60.91749067,50.95444068,128.1,0.57,7,102.199,6.85,INDECISION,66.49,STRONG REJECT,26.66,MODERATE,11.6525,-3.558866129,165.4254762,22620.42548,22289.57452,INSIDE,,,,,,
02-04-2024,22458.801,22497.6,22388.15,22453.301,22446.35033,289524237,345871971.4,0.84,22225.49004,22169.30766,21951.49402,21449.74374,20605.26174,22004.37403,,60.59243862,51.13902966,-3.199,-0.01,-5.5,109.45,5.03,INDECISION,35.45,MODERATE,59.53,STRONG DEFEND,11.3725,-2.402917829,161.2186238,22620.01962,22297.58238,INSIDE,,,,,,
